has_title,has_input,has_button,has_image,has_submit,has_link,has_password,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_th,number_of_tr,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_img,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,URL,label
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,109,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://ruthpowity.web.app/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,109,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://ruthpowity.firebaseapp.com/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,109,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://sitebildzdemood.firebaseapp.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://cn-202384120-redev-cn.builderallwppro.com/,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,476,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://onedrive-global-cdn.gongcx.workers.dev/?sso_reload=true,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,476,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://ihhivx.dxiiv.workers.dev/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,20,1,0,0,210,0,7,4,14,0,0,0,0,0,0,5,0,0,0,0,1,0,https://ume.la/nGh59s,1
1,1,1,0,0,1,0,0,0,0,0,1,2,0,0,3,0,0,4,3,3,51,1,0,0,1018,1,3,1,21,0,1,1,0,0,0,3,0,0,0,0,8,0,https://bujo.li/b3bycmah,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,476,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://wq.mofytdmobiznvd2240.workers.dev/,1
1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,3,11,0,0,0,222,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://k94zd9.webwave.dev/,1
1,1,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,4,1,10,4,0,0,0,141,0,1,0,115,0,1,0,0,0,0,11,0,0,0,0,21,0,https://sites.google.com/view/attidexxwe/home,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,0,0,4,18,7,45,1,1,1,4016,0,50,7,67,0,1,0,0,0,0,4,1,0,0,0,11,0,https://nagshae.com/,1
1,1,1,0,1,1,1,1,0,0,1,11,2,0,0,14,0,0,8,7,7,18,1,1,1,1667,1,18,2,74,0,1,1,1,1,1,6,0,0,0,1,14,0,https://dymisa.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,16,1,1,0,82,0,0,3,8,0,0,0,0,0,0,4,0,0,0,0,0,0,https://s.id/protezionedispositivoBper,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,16,1,1,0,82,0,0,3,8,0,0,0,0,0,0,4,0,0,0,0,0,0,https://s.id/1C9EG,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://lnfo-utente-web.89-117-37-135.cprapid.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,3,3,7,51,0,1,1,1115,0,1,1,2,0,0,0,0,1,0,4,0,0,0,0,0,1,http://tinyurl.com/bperareautenti,1
1,1,1,0,0,0,1,1,1,0,0,7,1,0,83,3,0,0,0,4,6,22,1,0,0,870,0,6,1,27,0,1,1,0,0,0,4,0,0,0,0,6,0,https://docs.google.com/presentation/d/e/2PACX-1vTqm9rQqHuvM4DLwMAVKINocsFDPzLJyt3xQHQF7lrKzujhFwNuHkPWajGH1rnlnzMuSYwnjNgiyTYn/pub?start=false&amp;loop=false&amp;delayms=3000,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,226,0,1,0,5,0,0,0,0,0,0,5,0,0,0,0,1,0,http://exodus.integritygemsolutions.com,1
1,1,1,0,0,1,0,1,1,0,0,7,1,0,0,12,0,0,30,27,32,43,0,0,1,4515,0,46,34,253,0,1,1,1,0,1,5,0,0,0,0,10,0,http://w-s-a.co.uk/,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,8,0,0,3,8,1,177,0,1,1,2604,1,13,20,86,0,1,0,0,0,0,12,1,0,0,0,1,0,https://portale-web-utenteit.66-29-155-187.cprapid.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,19,1,0,1,147,0,1,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,https://hotm.art/QkZQNIZF,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,1,0,0,168,0,2,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,https://ount.taobao0371.com/jp.php,1
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,0,3,7,0,0,0,28,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,https://idolink.com/abertomarcio22115526080827?gclid=EAIaIQobChMItsCDqO3P_QIVeXxvBB1RlgO0EAAYASAAEgJVMfD_BwE,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,1,0,0,176,0,2,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,https://auoneze.shcoloredglaze.com/,1
1,1,1,0,0,1,0,0,0,0,0,2,3,0,4,15,0,0,2,5,0,7,1,1,0,1253,0,15,4,35,0,0,0,0,0,1,3,0,0,0,0,2,0,https://basil0303.github.io/newnetflix/,1
1,1,1,0,0,0,1,0,0,0,0,6,5,0,0,0,0,0,0,5,1,3,0,0,1,361,0,5,4,14,0,0,1,0,0,1,2,0,0,0,0,0,0,https://mailboxexpirrysupportengine.pages.dev/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,1,0,0,298,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://layanantariff.brimobile.my.id/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,1,0,0,172,0,2,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,https://renatapinard.com/jp,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,14,1,6,4,0,0,0,176,0,22,2,58,0,0,0,0,0,0,17,1,0,1,8,8,0,https://home3.godaddysites.com/,1
1,0,1,0,0,1,0,0,0,0,1,0,2,0,0,52,0,0,17,3,5,59,0,0,0,1950,0,57,34,160,0,1,0,0,0,0,20,1,0,0,2,2,0,https://loucaszahos.com.au/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,226,0,1,0,5,0,0,0,0,0,0,5,0,0,0,0,1,0,https://solucaocleanrp.com.br/flixx/s/a/session_index,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,15,1,1,0,233,0,5,1,8,0,0,0,0,0,0,2,0,0,0,0,1,0,https://j03pw4n-n13h8w0z.start.page/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,16,1,1,0,82,0,0,3,8,0,0,0,0,0,0,4,0,0,0,0,0,0,https://s.id/appacessobanese-com,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,14,0,0,0,261,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://d74sk2.webwave.dev/,1
1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,3,13,0,0,0,226,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://skdn7o.webwave.dev/,1
1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,3,13,0,0,0,226,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://o39ld5.webwave.dev/,1
1,1,1,0,0,0,1,1,1,0,0,7,1,0,83,3,0,0,0,4,6,25,1,0,0,875,0,6,1,27,0,1,1,0,0,0,4,0,0,0,0,6,0,https://sites.google.com/view/vn7dlh/security-service,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://serv369.com/app/Http/Controllers/lie/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,226,0,1,0,5,0,0,0,0,0,0,5,0,0,0,0,1,0,https://beonestyle.shop/MyGov/images/lie/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,14,1,0,0,201,0,2,0,3,0,1,0,0,0,0,18,0,0,0,0,1,0,https://ch0.link/orsge,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,48,1,0,0,210,0,1,2,4,0,0,0,0,0,0,4,0,0,0,0,0,0,https://mail00-messgerieorange2023.ukit.me/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,56,1,0,0,259,0,1,2,4,0,0,0,0,0,0,4,0,0,0,0,0,0,https://openfixepr0.ukit.me/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,3,3,7,51,0,1,1,1109,0,1,1,2,0,0,0,0,1,0,4,0,0,0,0,0,1,http://tinyurl.com/bdhutcwe,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,33,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,https://ina-7886.formaloo.net/Att34356,1
1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,2,0,3,13,0,0,0,226,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://yhopvg.webwave.dev/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,33,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,https://attmailjdj.formaloo.net/s3d0d,1
1,1,1,0,1,1,0,0,1,0,0,25,6,0,0,43,0,0,50,36,145,61,1,1,1,13179,1,139,25,386,0,1,1,0,0,1,38,1,0,0,0,164,0,https://ghmbeats.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://s.free.fr/4ZVwznEe,1
