has_title,has_input,has_button,has_image,has_submit,has_link,has_password,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_th,number_of_tr,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_img,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,URL,label
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,91,0,0,0,132,0,0,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,http://1inch.exchange,0
1,1,1,0,0,1,0,0,0,0,0,1,3,0,0,297,0,0,15,54,5,24,1,1,1,13771,2,327,17,247,0,1,1,0,1,0,19,1,0,0,0,378,0,http://sas.ac.uk,0
1,1,0,0,1,1,0,0,1,0,0,4,0,0,0,143,0,0,1,17,18,26,1,1,0,4836,0,179,31,293,0,1,1,0,0,0,2,1,0,0,0,43,0,http://gou.go.ug,0
1,1,1,0,0,1,0,1,1,0,0,18,28,0,0,90,0,0,57,53,76,29,1,1,1,12939,19,260,154,783,0,1,1,0,1,0,29,0,0,0,0,204,0,http://snitch.co.in,0
1,1,1,0,0,1,1,0,1,0,0,8,8,0,0,116,0,0,26,40,23,42,1,1,1,13432,5,171,26,335,0,1,1,0,1,1,15,1,0,0,0,61,0,http://uwm.com,0
1,1,1,0,1,1,0,0,0,0,0,2,1,0,0,28,0,0,10,0,13,55,1,1,0,2225,1,77,10,284,0,0,1,0,0,1,12,1,0,0,0,26,0,http://35photo.pro,0
1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,202,0,0,10,31,15,74,1,1,1,7713,0,214,13,126,0,1,1,0,0,1,9,0,0,0,0,15,0,http://comcor.ru,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,13,0,0,51,1,0,1,693,0,24,0,24,0,1,0,0,0,0,9,0,0,0,0,9,0,http://blogsumer.com,0
1,1,1,0,1,1,0,0,1,0,0,26,3,0,8,166,0,0,11,27,45,82,1,1,1,22608,1,645,115,492,0,1,1,0,0,1,10,1,0,0,0,128,0,http://bank.sbi,0
1,1,1,0,0,1,1,1,1,0,0,14,1,0,0,22,0,0,11,2,11,34,0,1,1,3162,0,108,31,140,0,1,1,0,0,1,9,0,0,0,0,134,0,http://acgtr.com,0
1,1,0,0,1,1,1,0,0,0,0,8,0,0,0,167,0,0,43,6,80,55,1,0,1,10099,0,367,32,484,0,0,1,0,1,1,22,0,0,0,0,207,0,http://madinamerica.com,0
1,1,1,0,0,1,0,0,0,0,0,4,2,1,0,0,0,0,15,0,14,68,0,0,0,271,0,9,68,85,0,0,0,0,1,0,20,0,0,0,0,73,0,http://coin360.com,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,11,0,0,0,379,0,4,5,12,0,0,0,0,0,0,23,0,0,0,0,0,0,http://vegasworld.com,0
1,1,1,0,0,1,0,0,0,0,0,1,5,0,0,206,0,0,11,17,11,45,0,1,1,10736,1,227,32,168,0,0,1,0,1,1,20,0,0,0,0,21,0,http://elca.org,0
1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,68,0,0,44,32,19,27,1,1,1,10180,0,109,2,165,0,1,1,0,1,1,15,1,0,0,0,60,0,http://potsdam.edu,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44,0,47,88,1,1,0,6069,0,347,5,456,0,1,0,0,1,0,20,1,0,0,0,5,0,http://diretta.it,0
1,0,1,0,0,1,0,0,0,0,0,0,8,0,0,3,0,0,38,0,46,42,0,0,0,565,8,13,0,495,0,1,0,0,0,0,40,1,0,0,0,432,0,http://abnb.me,0
1,0,1,0,0,1,0,0,0,0,1,0,2,0,0,28,0,0,11,8,34,48,1,1,1,3037,2,49,16,239,0,1,0,0,1,0,14,1,0,0,0,24,0,http://leeent.net,0
1,1,1,0,0,1,0,0,0,0,0,2,6,0,0,73,0,0,45,7,51,59,0,1,0,4046,0,127,20,347,0,1,1,0,0,1,32,0,0,0,0,94,0,http://cbs12.com,0
1,1,1,0,1,1,0,1,1,1,1,10,31,0,0,91,4,11,17,65,6,54,1,1,1,18749,3,138,35,257,0,1,1,0,1,0,10,1,1,1,136,160,1,http://thefire.org,0
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,26,0,0,53,8,59,45,1,1,1,3260,0,55,9,187,0,1,0,0,0,0,5,1,0,1,0,36,0,http://anker-in.com,0
1,1,1,0,1,1,0,0,1,0,0,13,3,0,0,248,0,0,15,17,21,9,1,1,1,10492,3,301,19,299,0,0,1,0,1,1,18,1,0,0,0,271,0,http://cafonline.org,0
1,1,1,0,0,1,0,0,0,0,1,2,4,0,0,63,0,0,29,17,35,42,1,1,1,7611,3,119,22,280,0,1,0,0,1,1,12,1,0,0,1,40,0,http://alorica.com,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,18,0,0,0,59,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,http://29cm.co.kr,0
1,1,1,0,0,1,0,0,0,0,0,1,7,0,0,97,0,0,27,1,8,41,1,1,0,3618,0,128,110,325,0,0,0,0,1,0,15,0,0,1,108,130,0,http://gamepix.com,0
1,1,1,0,1,1,1,0,1,0,0,16,1,0,0,44,0,5,9,18,33,55,0,1,0,2697,0,45,8,57,0,0,1,0,0,1,6,0,0,0,0,8,2,http://etersoft.ru,0
1,1,1,0,0,1,0,0,0,0,0,6,2,0,3,342,0,6,7,60,130,51,0,0,0,13350,2,550,104,429,0,0,1,0,0,1,6,1,0,0,0,351,6,http://eurobasket.com,0
1,1,1,0,0,1,0,0,1,0,0,3,1,0,0,12,0,0,4,175,8,22,0,1,0,7272,0,332,53,175,0,0,1,0,0,1,12,0,0,0,0,41,0,http://baizhan.net,0
1,1,1,0,0,1,0,0,0,0,0,2,14,0,0,77,0,0,5,4,38,64,0,1,1,2741,14,119,9,209,0,1,0,0,1,1,14,1,0,1,12,33,0,http://actionnewsjax.com,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,230,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,http://parsdn.com,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,13,0,0,51,1,0,1,694,0,24,0,24,0,1,0,0,0,0,9,0,0,0,0,9,0,http://sharebyblog.com,0
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,6,0,0,6,5,7,26,1,1,0,2452,0,7,1,9,0,1,1,1,0,0,5,0,0,0,0,3,0,http://punctuation-checker.top,0
1,1,1,0,0,1,0,1,0,0,0,2,1,0,0,50,0,0,18,2,18,27,1,0,0,3340,0,120,33,182,0,1,1,0,1,0,20,1,1,0,0,9,0,http://swarajyamag.com,0
1,1,0,0,0,1,0,0,0,0,0,19,0,0,0,292,0,0,12,61,15,63,0,1,1,6477,0,320,67,52,0,1,1,0,0,1,19,0,0,1,132,10,0,http://club-internet.fr,0
1,1,1,0,0,1,1,0,1,0,0,11,7,0,0,64,0,0,6,20,16,57,1,1,1,3680,4,64,4,87,0,1,1,0,1,1,19,0,0,0,0,17,0,http://asicentral.com,0
1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,25,0,0,6,9,9,48,1,1,1,7323,2,10,11,80,0,1,0,0,0,0,23,1,0,0,0,10,0,http://wanikani.com,0
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,215,9,137,9,51,22,19,1,1,1,30428,0,206,71,1112,0,1,0,0,1,0,31,1,0,1,186,340,9,http://agilone.com,0
1,1,1,0,0,1,0,0,1,0,1,6,2,0,3,24,0,0,18,31,27,51,1,1,1,8823,1,146,115,384,0,1,1,0,1,1,15,1,0,0,6,228,0,http://contactout.com,0
1,1,1,0,0,1,0,0,1,0,0,2,2,0,0,11,0,0,7,17,18,38,1,1,0,5114,0,66,4,132,0,1,1,0,0,0,15,0,0,1,4,12,0,http://2conv.com,0
1,1,1,0,0,1,0,0,0,0,0,1,18,0,0,71,0,0,4,68,9,16,1,1,1,24774,15,194,16,293,0,1,1,0,0,0,5,1,0,0,0,96,0,http://tamhsc.edu,0
1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,10,0,0,22,0,15,64,1,0,1,1373,0,55,26,92,0,1,1,0,0,1,13,1,0,0,0,26,0,http://glastonburyfestivals.co.uk,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://videostep.com,0
1,0,1,0,0,1,0,0,0,0,0,0,27,0,0,9,0,0,44,2,45,75,0,0,0,7530,0,152,23,520,0,1,0,0,0,0,17,0,0,1,63,58,0,http://ngs24.ru,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,0,0,7,33,4,81,1,1,1,14114,0,33,9,80,0,1,0,0,0,0,13,0,0,1,7,36,0,http://sugardaddybase.com,0
1,1,1,0,0,1,0,0,1,0,0,3,5,0,0,28,0,0,12,16,13,16,1,1,1,2712,4,16,10,77,0,0,1,0,0,1,5,1,0,0,0,23,0,http://ic.cz,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,2,12,1,25,1,1,0,2481,0,13,9,85,0,0,0,0,0,0,0,0,0,0,0,33,0,http://efeedbacktrk.com,0
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,5,0,0,0,9,0,0,5,4,0,0,0,0,0,0,8,0,0,0,0,0,0,http://topurl.cn,0
1,1,1,0,0,1,0,0,1,0,0,8,12,0,0,44,0,0,9,79,14,65,1,0,0,6311,10,110,56,175,0,1,1,0,0,0,6,0,0,0,0,28,0,http://sid.ir,0
1,1,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,29,34,9,54,1,1,1,7178,0,79,75,446,0,1,0,0,0,0,7,1,0,0,0,72,0,http://ebanx.com,0
1,1,1,0,0,1,0,1,0,0,1,4,3,0,0,26,0,0,46,46,35,45,1,1,1,6780,1,132,11,413,0,1,1,0,1,1,28,1,0,0,0,62,0,http://ifaw.org,0
1,1,1,0,0,1,0,0,0,0,0,1,2,0,0,126,0,1,4,1,10,7,0,0,0,5484,1,453,13,393,0,1,1,0,0,1,5,1,0,0,0,7,1,http://wangchonghui.com,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,0,0,11,10,27,26,0,0,1,2503,0,21,5,69,0,1,0,0,0,0,20,0,0,0,0,21,0,http://qiagen.com,0
1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,173,0,0,5,12,13,48,0,1,0,4500,0,161,11,64,0,0,1,0,0,1,6,0,0,0,0,39,0,http://linkcentre.com,0
1,1,1,0,0,1,0,1,0,0,0,2,13,0,0,20,0,0,5,18,22,15,1,0,1,2192,0,48,22,191,0,1,1,0,0,0,13,1,0,0,0,17,0,http://celo.org,0
1,1,1,0,0,1,1,1,1,0,0,85,14,0,178,223,0,4,13,28,46,61,1,1,0,18201,8,277,32,388,0,1,1,0,1,1,14,1,0,0,0,275,4,http://hannaford.com,0
1,1,1,0,1,1,0,0,0,0,0,4,7,0,15,146,0,0,28,0,26,103,0,0,0,7838,0,238,75,251,0,0,1,0,0,1,2,0,0,0,0,12,0,http://fips.ru,0
1,1,1,0,0,1,1,0,1,0,0,13,1,0,0,55,0,0,21,3,43,15,1,1,1,9937,0,347,9,796,0,0,1,0,0,1,16,0,0,0,0,338,0,http://patiface.com,0
1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,16,0,0,40,26,14,63,0,1,1,4246,2,14,17,81,0,1,0,0,1,0,26,1,0,1,10,5,0,http://retentionscience.com,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,120,0,0,12,15,12,71,0,0,1,4417,0,134,21,49,0,0,0,0,1,0,5,1,0,0,0,22,0,http://aggressor.com,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49,0,43,71,1,0,0,2881,0,87,4,366,0,1,0,0,1,0,19,1,0,0,0,3,0,http://livesport.com,0
1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,52,0,0,17,5,29,90,1,1,0,5139,0,97,2,122,0,1,1,0,0,1,15,1,0,0,0,5,0,http://c2es.org,0
1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,41,0,14,30,38,11,54,1,1,1,8349,0,77,15,179,0,1,1,0,1,1,16,0,0,1,18,4,2,http://cloudmark.com,0
1,1,1,0,0,1,0,0,0,0,0,2,20,0,0,22,0,0,28,36,4,48,0,1,1,14109,2,458,33,191,0,1,1,0,0,1,26,1,0,1,18,52,0,http://shopstyle.it,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,http://cscudns.com,0
1,1,1,0,1,1,0,0,0,0,0,73,5,0,0,82,0,7,9,0,8,11,1,1,1,2897,5,81,1,47,0,1,1,0,0,1,4,1,0,0,0,26,1,http://desuarchive.org,0
1,1,1,0,0,1,0,1,1,0,0,15,1,0,0,13,0,0,22,16,23,42,1,0,0,3054,0,31,15,200,6,1,1,1,1,1,24,1,0,0,0,70,0,http://wlvpn.com,0
1,1,1,0,0,1,0,0,1,0,0,7,12,0,2,42,0,0,3,4,17,83,1,1,1,3889,8,120,3,31,0,0,1,0,0,1,10,1,0,0,0,2,0,http://the-crossword-solver.com,0
1,1,1,0,0,1,0,0,0,0,0,8,3,0,0,220,0,0,13,12,10,54,1,1,1,13151,2,316,85,256,84,1,1,0,0,1,23,1,0,0,0,4,0,http://khabarvarzeshi.com,0
1,1,1,0,0,1,0,1,1,0,0,14,8,0,0,132,0,1,24,8,13,31,1,1,1,7173,2,186,19,158,0,1,1,0,1,0,26,1,0,1,3,44,1,http://vse.cz,0
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,89,9,14,0,0,0,3325,0,16,55,193,0,0,0,0,0,0,3,0,0,0,2,79,0,http://zui.com,0
1,1,0,0,1,1,0,1,0,0,1,2,0,0,0,17,0,0,6,16,10,60,1,1,1,6921,0,23,41,198,0,1,1,0,1,0,12,1,0,0,4,19,0,http://pulseinsights.com,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15,45,0,0,0,105,0,0,2,6,0,0,0,0,0,0,20,0,0,0,0,0,0,http://payme.uz,0
1,1,0,0,1,1,0,1,1,0,1,9,0,0,0,16,0,0,44,45,33,29,1,1,1,4926,0,80,31,94,0,0,1,0,0,0,11,0,0,0,0,3,0,http://pagesuite.com,0
1,1,1,0,0,1,0,1,0,0,0,2,18,0,0,82,0,0,24,51,22,67,1,0,1,4940,16,61,59,109,1,1,1,0,0,1,19,1,0,0,0,77,0,http://getmailbird.com,0
1,1,1,0,0,1,0,0,1,0,0,3,14,0,0,110,0,0,13,91,23,66,1,0,1,17313,2,222,39,359,8,1,1,0,1,0,9,0,0,1,8,115,0,http://hyland.com,0
1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,363,0,0,7,0,12,13,1,1,0,10680,0,1646,46,49,0,0,1,0,1,1,12,0,0,0,0,85,0,http://canlitv.com,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,43,0,0,0,740,0,44,2,92,0,0,0,0,0,0,9,0,0,0,0,0,0,http://cari.com.my,0
1,1,1,0,0,1,0,0,0,0,0,5,14,0,0,17,0,0,12,76,34,68,1,1,1,9324,2,204,125,846,0,1,1,0,0,1,14,1,0,0,0,65,0,http://prototypr.io,0
1,1,0,0,1,1,0,0,1,0,0,21,0,0,0,29,0,0,9,26,21,17,0,1,1,7865,0,187,49,352,0,0,1,0,1,1,9,0,0,0,0,38,0,http://gov.ro,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,9,0,0,0,43,0,0,1,3,0,0,0,0,1,0,2,0,0,0,0,0,0,http://arcgames.com,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,0,0,9,13,5,63,1,1,0,3308,0,57,1,26,0,1,0,0,0,0,6,1,0,1,1,3,0,http://englisch-hilfen.de,0
1,1,1,0,0,1,0,0,0,0,0,4,4,0,0,338,0,0,14,27,8,47,1,1,1,13107,1,368,253,686,0,1,1,0,1,1,15,1,0,1,244,67,0,http://agame.com,0
1,1,1,0,0,1,1,1,0,0,0,3,1,0,0,126,0,0,10,0,6,76,1,1,1,9716,0,218,134,368,0,1,1,0,0,0,54,1,0,0,0,40,0,http://checkoffice.ru,0
1,1,1,0,1,1,0,0,1,0,0,8,30,0,59,52,0,0,28,19,15,57,0,1,1,10596,0,72,20,133,0,1,1,0,0,0,15,1,0,1,82,103,0,http://diginomica.com,0
1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,66,2,42,70,0,0,0,2422,0,33,8,91,0,1,0,0,0,0,5,1,0,0,0,20,0,http://shein.se,0
1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,27,0,0,29,28,35,49,1,0,0,3923,1,138,40,250,0,1,0,0,0,1,19,1,0,1,50,279,0,http://lalafo.az,0
1,1,1,0,0,1,0,0,1,0,0,17,6,0,0,198,0,0,8,8,18,26,1,1,1,5319,0,215,39,60,0,1,1,0,1,1,11,1,0,1,22,20,0,http://petrobras.com.br,0
1,1,0,0,0,1,0,0,0,0,0,10,0,0,63,34,0,0,22,110,9,43,1,1,1,20358,0,67,9,165,2,1,1,1,0,1,28,0,0,0,0,6,0,http://animista.net,0
1,1,1,0,0,1,0,0,0,0,0,2,7,0,0,111,0,0,8,7,22,12,1,0,1,8935,1,248,18,262,0,1,1,0,0,1,10,1,0,0,0,305,0,http://mathoverflow.net,0
1,1,0,0,0,1,0,0,0,0,0,11,0,0,3,101,0,0,41,29,59,33,1,1,1,19508,0,188,96,959,36,1,1,0,1,0,20,0,0,0,0,242,0,http://d23.com,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,18,5,6,32,0,1,0,717,0,17,5,35,0,0,0,0,0,0,9,0,0,0,0,6,0,http://real-debrid.com,0
0,1,1,0,0,1,0,0,0,0,0,6,5,0,0,0,0,0,20,0,4,0,0,0,0,2244,2,0,2,191,0,1,0,0,0,1,2,1,0,0,0,4,0,http://oy2b.ru,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,0,0,10,0,6,13,0,0,0,619,0,22,4,29,0,1,0,0,0,0,11,1,0,1,3,9,0,http://socialquantum.com,0
1,1,1,0,0,1,0,0,1,0,0,6,28,0,0,154,0,0,6,19,13,30,1,1,1,7539,0,152,23,292,0,1,1,0,0,1,7,1,0,0,0,21,0,http://libertymutualgroup.com,0
1,1,1,0,0,1,0,0,0,0,0,1,19,0,0,49,0,0,18,7,26,26,1,1,1,2813,13,44,14,241,0,1,1,0,1,1,12,1,0,1,56,67,0,http://clearhaircare.com,0
1,1,1,0,0,1,0,0,0,0,0,2,6,0,0,72,0,0,45,8,51,53,0,1,0,4455,0,125,18,362,0,1,1,0,0,1,32,0,0,0,0,94,0,http://wlos.com,0
1,1,0,0,0,1,0,0,1,0,0,4,0,0,0,78,0,0,12,13,22,86,1,1,1,6301,0,90,11,144,0,1,0,0,0,0,29,1,0,0,0,13,0,http://atriumhealth.org,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,0,0,15,33,24,18,1,0,1,13407,0,36,8,77,0,1,0,0,0,0,12,0,0,0,0,39,0,http://thefiscaltimes.com,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,11,2,22,71,1,0,0,8642,0,216,63,701,0,1,0,0,0,0,21,0,0,0,0,42,0,http://eva.ru,0
1,1,0,0,1,1,0,0,1,0,0,11,0,0,0,18,0,0,4,0,4,62,0,0,0,745,0,15,2,41,0,0,1,0,1,1,9,0,0,0,0,13,0,http://streetmap.co.uk,0
1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,85,0,0,9,14,7,32,1,1,1,6762,0,139,16,99,0,0,1,0,1,1,9,1,0,0,0,9,0,http://bhosted.nl,0
1,1,1,1,0,1,0,0,1,0,0,26,5,54,0,139,0,0,11,2,60,43,1,1,1,13731,0,181,41,615,0,0,1,0,0,1,16,0,0,1,7,360,0,http://vienna.at,0
1,1,1,0,1,1,0,0,1,0,0,10,1,0,0,112,0,0,21,28,36,58,1,1,1,23401,1,233,40,492,27,1,1,0,0,0,18,1,0,0,0,222,0,http://aerztezeitung.de,0
1,1,0,0,0,1,0,0,1,0,0,9,0,0,0,29,0,0,9,32,28,61,1,1,1,3965,0,118,30,212,0,1,1,0,1,1,6,0,0,0,0,13,0,http://pichincha.com,0
1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,22,0,0,13,23,20,87,1,1,0,3181,3,58,26,59,0,1,0,0,0,0,5,1,0,0,0,20,0,http://lbsg.net,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,48,0,0,12,6,6,14,1,0,1,1807,0,54,1,16,0,1,0,0,0,0,5,0,0,0,0,0,0,http://blix.eu,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95,0,0,34,664,16,8,1,1,1,13012,0,584,578,1461,456,1,0,0,0,0,20,1,0,0,0,203,0,http://comic-days.com,0
1,1,1,0,0,1,0,0,0,0,0,7,1,0,0,14,0,0,7,44,27,34,1,1,1,8620,0,117,173,601,0,1,0,0,1,1,15,1,0,0,0,61,0,http://vivnpay.vn,0
1,1,1,0,0,1,0,0,0,0,0,1,3,0,0,30,0,0,22,2,30,26,0,1,0,3568,3,120,1,184,0,1,0,0,1,1,9,1,0,0,0,8,0,http://sinclair.edu,0
1,1,1,0,0,1,0,0,0,0,0,6,2,0,0,104,18,59,40,27,49,36,1,1,1,17412,2,129,114,257,0,1,0,0,1,0,23,0,0,0,0,155,6,http://applearn.tv,0
1,0,1,0,0,1,0,0,0,0,0,0,6,0,0,60,0,0,15,50,16,48,1,1,1,3606,0,79,68,362,0,1,0,0,1,0,10,1,0,1,46,85,0,http://mysugr.com,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,11,0,0,0,285,0,2,1,2,0,0,0,0,0,0,4,0,0,0,0,0,0,http://netlog.com,0
1,1,1,0,1,1,0,0,1,0,0,4,1,0,0,68,0,0,6,1,11,18,1,1,1,3091,1,111,38,234,0,1,1,0,1,1,6,1,0,0,0,47,0,http://enca.com,0
1,1,1,0,0,1,0,0,1,0,0,3,9,0,0,15,0,0,15,17,25,29,0,1,0,7500,7,31,2,58,0,1,0,0,0,0,6,0,0,0,0,22,0,http://regain.com,0
1,1,1,0,0,1,0,0,1,0,0,27,44,0,0,746,0,0,35,242,89,51,0,1,1,68273,19,888,182,565,0,1,1,0,1,1,17,1,0,1,3,186,0,http://thegoodguys.com.au,0
1,1,1,0,1,1,0,1,0,0,0,4,4,0,0,15,0,0,49,13,26,36,1,1,1,4236,1,82,57,306,0,1,1,0,0,1,20,1,0,1,140,7,0,http://history.co.uk,0
1,1,1,0,0,1,0,0,0,0,0,1,3,0,0,11,0,0,23,0,31,11,0,0,0,4794,0,148,22,208,0,1,1,0,0,0,24,1,0,0,0,46,0,http://popsugar.co.uk,0
1,1,1,0,1,1,0,0,1,0,0,5,14,0,0,46,0,4,49,23,50,78,0,1,1,4488,13,75,39,721,0,0,1,0,0,1,4,1,0,0,0,37,2,http://mahadiscom.in,0
1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,19,3,10,10,42,0,0,0,4445,0,63,9,148,0,0,1,0,1,1,10,0,0,0,0,60,1,http://isitdownrightnow.com,0
1,1,1,0,0,1,1,1,1,0,0,8,24,0,0,59,0,0,33,4,7,43,0,0,0,4274,11,139,0,314,0,0,1,1,0,1,1,1,0,0,0,30,0,http://123apps.com,0
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,25,0,0,2,11,5,22,1,1,0,4514,1,31,2,31,0,1,0,0,0,0,12,1,0,0,0,2,0,http://giants-software.com,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68,0,0,4,23,14,67,1,1,1,6305,0,67,19,63,12,1,0,0,0,0,11,0,0,0,0,14,0,http://ipcamlive.com,0
1,1,1,0,0,1,0,0,0,0,0,2,4,0,0,60,0,0,12,13,7,28,1,1,1,3630,2,93,9,56,0,1,1,0,0,1,11,0,0,0,0,14,0,http://reactos.org,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,4,0,0,0,0,0,0,http://metart.com,0
1,1,1,0,0,1,0,1,0,0,0,1,6,0,0,0,0,0,69,0,10,69,0,0,0,2785,0,91,29,81,0,1,1,0,1,0,19,1,0,0,0,0,0,http://southcoasttoday.com,0
1,1,1,0,0,1,0,0,1,0,1,2,1,0,0,112,0,0,12,57,14,37,0,1,1,21546,1,229,47,235,0,1,1,0,1,0,2,1,0,0,1,205,0,http://ugc.ac.in,0
1,1,0,0,1,1,0,0,1,0,0,8,0,0,0,9,0,1,28,1,27,23,1,0,0,1047,0,40,25,40,0,1,1,0,1,1,36,0,0,0,0,1,1,http://perfect-english-grammar.com,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,96,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,0,0,http://youtubes.biz,0
1,1,1,0,0,1,0,1,1,0,0,10,2,0,0,25,0,0,3,64,11,17,1,1,1,6383,1,53,57,286,0,0,1,1,1,1,20,1,0,0,0,14,0,http://material.security,0
1,1,1,0,0,1,0,1,0,0,0,2,9,0,0,88,0,0,13,3,9,40,0,1,1,5154,5,98,8,77,0,1,1,1,1,0,21,1,0,0,0,95,0,http://camara.gov.br,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,10,7,0,0,0,590,0,1,0,7,0,0,0,0,0,0,8,0,0,0,0,0,0,http://sp0n.io,0
1,1,1,0,0,1,0,0,0,0,0,2,2,0,0,68,6,3,12,26,28,62,0,0,1,23857,0,228,51,480,0,1,1,0,0,1,5,1,0,0,0,50,2,http://diyanet.gov.tr,0
1,0,1,0,0,1,0,0,0,0,0,0,4,0,0,63,0,0,39,7,43,35,1,0,1,1349,2,64,28,135,0,0,0,0,0,0,17,1,0,0,0,93,0,http://motorolamobility.com,0
1,1,1,0,0,1,0,1,0,0,0,8,9,0,63,58,0,0,8,48,20,56,1,1,1,8389,0,85,66,77,2,1,1,0,0,0,18,1,0,0,0,43,0,http://activecollab.com,0
1,1,1,0,1,1,0,0,1,0,1,5,5,0,8,142,0,0,7,34,39,19,1,1,1,7769,0,207,15,220,0,1,1,0,1,1,12,0,0,0,5,74,0,http://lakeheadu.ca,0
1,1,1,0,1,1,1,1,1,0,0,21,8,0,0,401,0,0,5,313,10,15,1,1,0,14505,2,145,51,293,3,1,1,0,1,1,22,1,1,1,13,87,0,http://entegris.com,0
1,1,1,0,0,1,0,0,1,0,1,3,2,1,0,123,0,0,15,17,8,25,1,1,1,7270,0,145,19,127,0,1,1,0,0,1,11,1,0,1,2,123,0,http://gustavus.edu,0
1,1,0,0,1,1,0,0,1,0,0,19,0,0,0,146,0,1,3,4,13,15,1,1,1,5231,0,142,0,11,0,0,1,0,0,1,3,0,0,0,0,33,1,http://dmwiki.net,0
1,1,0,0,0,1,0,0,1,0,0,9,0,0,0,0,0,9,2,0,2,43,0,0,0,490,0,12,16,8,0,0,1,0,0,1,4,0,0,0,0,2,9,http://voyager.net,0
